OPENSFM_TRACKS_VERSION_v1
img-2020-02-17-20-58-19-908.jpg	40	1151	-0.40646	-0.0698276	0.00297173	17	14	7
img-2020-02-17-20-58-19-908.jpg	41	163	-0.429496	-0.0337419	0.000947267	24	21	16
img-2020-02-17-20-58-19-908.jpg	42	607	-0.331654	-0.0496075	0.00137331	58	53	49
img-2020-02-17-20-58-19-908.jpg	43	1165	-0.359199	-0.169175	0.00303977	70	56	30
img-2020-02-17-20-58-19-908.jpg	44	1128	-0.324063	-0.0793958	0.00284836	16	15	13
img-2020-02-17-20-58-19-908.jpg	45	1043	-0.378567	-0.133249	0.00240521	75	61	34
img-2020-02-17-20-58-19-908.jpg	46	1169	-0.389756	-0.132612	0.00304495	177	177	169
img-2020-02-17-20-58-19-908.jpg	47	633	-0.444857	-0.0337501	0.00140178	83	69	43
img-2020-02-17-20-58-19-908.jpg	48	1142	-0.320284	-0.247603	0.00293112	75	64	46
img-2020-02-17-20-58-19-908.jpg	49	1127	-0.327845	-0.0746116	0.00284635	11	10	8
img-2020-02-17-20-58-19-908.jpg	50	457	-0.435639	0.0140524	0.00117654	20	14	13
img-2020-02-17-20-58-19-908.jpg	51	50	-0.272696	-0.0886045	0.00089161	55	48	44
img-2020-02-17-20-58-19-908.jpg	52	1384	-0.389893	0.0158792	0.0543675	8	6	7
img-2020-02-17-20-58-19-908.jpg	53	1363	-0.183851	-0.0514258	0.0116454	54	51	44
img-2020-02-17-20-58-19-908.jpg	54	1323	-0.357195	-0.143848	0.006124	15	13	14
img-2020-02-17-20-58-19-908.jpg	55	769	-0.446267	-0.0137768	0.00159145	110	91	45
img-2020-02-17-20-58-19-908.jpg	56	1059	-0.442672	0.00541115	0.00246411	49	34	20
img-2020-02-17-20-58-19-908.jpg	57	1283	-0.378138	0.0812863	0.00467829	66	58	35
img-2020-02-17-20-58-19-908.jpg	58	1238	-0.342353	-0.182401	0.00373272	10	9	7
img-2020-02-17-20-58-19-908.jpg	59	961	-0.444059	0.0254142	0.0020863	133	120	66
img-2020-02-17-20-58-19-908.jpg	60	1287	-0.325195	-0.24266	0.00478192	62	54	35
img-2020-02-17-20-58-19-908.jpg	61	644	-0.308947	0.0767481	0.00141753	149	149	147
img-2020-02-17-20-58-19-908.jpg	62	936	-0.332252	-0.0656137	0.00202027	23	22	18
img-2020-02-17-20-58-19-908.jpg	63	1293	-0.164677	0.0827554	0.00483998	174	174	176
img-2020-02-17-20-58-19-908.jpg	64	1377	-0.240464	-0.158657	0.0340289	72	65	57
img-2020-02-17-20-58-19-908.jpg	65	1081	-0.449423	0.0124341	0.00258645	79	66	48
img-2020-02-17-20-58-19-908.jpg	66	111	-0.452822	-0.0217824	0.000925285	194	196	193
img-2020-02-17-20-58-19-908.jpg	67	661	-0.44025	-0.0231794	0.00143702	42	29	14
img-2020-02-17-20-58-19-908.jpg	68	153	-0.401301	0.108077	0.000941685	192	194	191
img-2020-02-17-20-58-19-908.jpg	69	1015	-0.373689	-0.0940313	0.00228621	12	11	8
img-2020-02-17-20-58-19-908.jpg	70	1018	-0.330285	-0.0697947	0.00229201	21	20	18
img-2020-02-17-20-58-19-908.jpg	71	405	-0.434844	-0.0260754	0.00113155	15	11	8
img-2020-02-17-20-58-19-908.jpg	72	1140	-0.430695	-0.0612622	0.0029166	85	71	42
img-2020-02-17-20-58-19-908.jpg	73	983	-0.447933	0.0262759	0.0021914	83	67	45
img-2020-02-17-20-58-19-908.jpg	163	1374	-0.229215	-0.228329	0.0306	179	179	181
img-2020-02-17-20-58-19-908.jpg	191	757	-0.376606	-0.0908932	0.00157322	22	19	14
img-2020-02-17-20-58-19-908.jpg	728	1371	-0.341678	0.103783	0.018891	189	188	193
img-2020-02-17-20-58-19-908.jpg	1141	1058	-0.429901	0.0505897	0.00246161	26	19	10
img-2020-02-17-20-58-19-908.jpg	1142	1351	-0.416174	0.0577005	0.0085995	23	18	15
img-2020-02-17-20-58-19-908.jpg	1143	828	-0.43837	0.00912941	0.00172737	18	12	12
img-2020-02-17-20-58-19-908.jpg	1144	1086	-0.427034	-0.0535032	0.00260778	81	68	33
img-2020-02-17-20-58-19-908.jpg	1145	1387	-0.298378	-0.0718702	0.110553	44	39	36
img-2020-02-17-20-58-19-908.jpg	1146	1129	-0.440958	0.0535123	0.00285153	84	63	33
img-2020-02-17-20-58-19-908.jpg	1147	166	-0.440441	-0.0116376	0.000948271	25	21	13
img-2020-02-17-20-58-19-908.jpg	1148	1210	-0.407776	0.0744832	0.00344804	16	12	11
img-2020-02-17-20-58-19-908.jpg	1149	1126	-0.371805	-0.130295	0.00284441	18	15	10
img-2020-02-17-20-58-19-908.jpg	1150	1327	-0.393721	-0.079291	0.0062202	13	9	10
img-2020-02-17-20-58-19-908.jpg	1151	636	-0.367887	-0.00242275	0.00140909	40	39	35
img-2020-02-17-20-58-19-908.jpg	1152	944	-0.444954	0.0441802	0.00203939	81	63	43
img-2020-02-17-20-58-19-908.jpg	1153	1039	-0.445781	0.0372145	0.00238296	78	63	40
img-2020-02-17-20-58-19-908.jpg	1154	1375	-0.408805	-0.145093	0.0331368	199	199	201
img-2020-02-17-20-58-19-908.jpg	1155	1183	-0.428927	-0.0728651	0.00313601	198	198	197
img-2020-02-17-20-58-19-908.jpg	1156	1265	-0.356901	-0.0246027	0.00413929	65	63	64
img-2020-02-17-20-58-19-908.jpg	1157	869	-0.348851	-0.00381991	0.00183917	57	55	56
img-2020-02-17-20-58-19-908.jpg	1158	25	-0.301665	0.0607119	0.00087705	77	70	64
img-2020-02-17-20-58-19-908.jpg	1159	777	-0.402185	-0.00582561	0.00160892	12	11	9
img-2020-02-17-20-58-19-908.jpg	1160	1163	-0.453163	0.0209476	0.00303161	193	196	193
img-2020-02-17-20-58-19-908.jpg	1161	958	-0.445867	0.0117255	0.00208117	110	96	59
img-2020-02-17-20-58-19-908.jpg	1162	1032	-0.356372	-0.0101806	0.0023492	55	54	56
img-2020-02-17-20-58-19-908.jpg	1163	1146	-0.351112	-0.192284	0.00295443	67	56	26
img-2020-02-17-20-58-19-908.jpg	1164	1364	-0.34412	-0.0291163	0.0118552	39	35	34
img-2020-02-17-20-58-19-908.jpg	1165	803	-0.449708	-0.00481179	0.00164904	99	81	50
img-2020-02-17-20-58-19-908.jpg	1166	214	-0.450173	0.0396612	0.000969288	193	195	189
img-2020-02-17-20-58-19-908.jpg	1167	362	-0.428974	0.0275931	0.00109028	16	12	11
img-2020-02-17-20-58-19-908.jpg	1168	1131	-0.394703	-0.099842	0.002861	67	56	28
img-2020-02-17-20-58-19-908.jpg	1169	1008	-0.357216	-0.0161564	0.00227113	34	35	30
img-2020-02-17-20-58-19-908.jpg	1170	845	-0.400847	-0.0809594	0.00178095	25	17	5
img-2020-02-17-20-58-19-908.jpg	1171	1020	-0.401262	0.0936875	0.00230028	74	62	38
img-2020-02-17-20-58-19-908.jpg	1172	1054	-0.314338	-0.249678	0.00244698	77	66	48
img-2020-02-17-20-58-19-908.jpg	1173	995	-0.44283	-1.04308e-05	0.00223791	40	29	10
img-2020-02-17-20-58-19-908.jpg	1174	1206	-0.440186	0.0186013	0.00341778	31	26	11
img-2020-02-17-20-58-19-908.jpg	1175	1120	-0.352522	-0.0167314	0.00281357	45	44	40
img-2020-02-17-20-58-19-908.jpg	1176	1098	-0.436093	0.0318333	0.0026587	30	20	9
img-2020-02-17-20-58-19-908.jpg	1177	1213	-0.433512	0.0389547	0.00347866	19	16	12
img-2020-02-17-20-58-19-908.jpg	1178	1028	-0.365501	-0.154966	0.00233404	66	54	27
img-2020-02-17-20-58-19-908.jpg	1179	967	-0.418157	0.0496559	0.00210678	19	15	12
img-2020-02-17-20-58-19-908.jpg	1180	601	-0.446809	-0.00806111	0.00135672	129	105	58
img-2020-02-17-20-58-19-908.jpg	1181	922	-0.357456	0.00413939	0.00197834	55	53	57
img-2020-02-17-20-58-19-908.jpg	1182	932	-0.443648	0.0409459	0.00200065	88	71	51
img-2020-02-17-20-58-19-908.jpg	1183	1386	-0.298378	-0.0718702	0.110553	44	39	36
img-2020-02-17-20-58-19-908.jpg	1184	714	-0.360501	0.00418147	0.00150828	108	106	108
img-2020-02-17-20-58-19-908.jpg	1185	1116	-0.343026	-0.195897	0.00280151	20	17	10
img-2020-02-17-20-58-19-908.jpg	1186	1044	-0.374727	-0.134832	0.00241012	62	51	30
img-2020-02-17-20-58-19-908.jpg	1187	1064	-0.426232	-0.0644481	0.00249895	91	76	47
img-2020-02-17-20-58-19-908.jpg	1188	692	-0.447087	-0.00448978	0.00147819	143	120	66
img-2020-02-17-20-58-19-908.jpg	1189	980	-0.437737	-0.0397628	0.00218312	97	81	45
img-2020-02-17-20-58-19-908.jpg	1190	1133	-0.43415	0.0528381	0.00286712	95	79	46
img-2020-02-17-20-58-19-908.jpg	1191	811	-0.428161	-0.04194	0.00166992	17	13	7
img-2020-02-17-20-58-19-908.jpg	1192	1082	-0.412131	-0.0603313	0.00258973	10	6	5
img-2020-02-17-20-58-19-908.jpg	1193	1367	-0.376544	-0.00970101	0.0133298	15	14	12
img-2020-02-17-20-58-19-908.jpg	1194	684	-0.185299	0.312142	0.00146926	195	195	193
img-2020-02-17-20-58-19-908.jpg	1195	909	-0.439199	-0.0561757	0.00195324	187	186	182
img-2020-02-17-20-58-19-908.jpg	1196	1285	-0.406836	-0.104662	0.00476185	184	185	179
img-2020-02-17-20-58-19-908.jpg	1197	665	-0.396997	-0.0121362	0.00144018	7	7	6
img-2020-02-17-20-58-19-908.jpg	1198	265	-0.446648	0.0480727	0.00100816	180	175	163
img-2020-02-17-20-58-19-908.jpg	1199	825	-0.42354	0.0376542	0.00171269	23	18	15
img-2020-02-17-20-58-19-908.jpg	1200	1162	-0.43802	0.0251837	0.00303105	27	21	10
img-2020-02-17-20-58-19-908.jpg	1201	1117	-0.403495	-0.0871696	0.0028043	82	68	39
img-2020-02-17-20-58-19-908.jpg	1202	841	-0.443555	0.0304114	0.00177318	136	119	77
img-2020-02-17-20-58-19-908.jpg	1203	1134	-0.347787	-0.199264	0.00287868	60	49	22
img-2020-02-17-20-58-19-908.jpg	1204	534	-0.185223	0.315162	0.00126871	193	193	193
img-2020-02-17-20-58-19-908.jpg	1205	861	-0.446744	3.55542e-05	0.00182052	120	100	54
img-2020-02-17-20-58-19-908.jpg	1206	1023	-0.437102	0.0448684	0.00231557	102	86	50
img-2020-02-17-20-58-19-908.jpg	1207	887	-0.424136	0.0420439	0.00188916	32	27	24
img-2020-02-17-20-58-19-908.jpg	1208	1355	-0.358148	-0.0435196	0.00907939	6	4	5
img-2020-02-17-20-58-19-908.jpg	1209	976	-0.446837	0.0318944	0.002153	92	74	49
img-2020-02-17-20-58-19-908.jpg	1210	1123	-0.407288	-0.0813056	0.00282761	74	60	31
img-2020-02-17-20-58-19-908.jpg	1211	788	-0.354182	-0.21079	0.00162013	80	68	45
img-2020-02-17-20-58-19-908.jpg	1212	927	-0.432141	0.0463533	0.00198839	34	28	15
img-2020-02-17-20-58-19-908.jpg	1213	935	-0.392784	0.10092	0.00201612	68	57	37
img-2020-02-17-20-58-19-908.jpg	1214	235	-0.452954	0.00607562	0.0009811	184	181	168
img-2020-02-17-20-58-19-908.jpg	1215	623	-0.410179	0.0757968	0.00138392	24	19	16
img-2020-02-17-20-58-19-908.jpg	1216	943	-0.440763	-0.0417183	0.00203679	89	74	43
img-2020-02-17-20-58-19-908.jpg	1217	894	-0.438997	0.0576171	0.00189718	87	72	42
img-2020-02-17-20-58-19-908.jpg	1218	734	-0.428435	-0.0284611	0.00153903	10	9	7
img-2020-02-17-20-58-19-908.jpg	1219	892	-0.400879	-0.0097065	0.00189493	19	20	15
img-2020-02-17-20-58-19-908.jpg	1220	747	-0.39496	-0.111803	0.00155403	80	66	40
img-2020-02-17-20-58-19-908.jpg	1221	1040	-0.40157	0.0992009	0.00238553	74	63	41
img-2020-02-17-20-58-19-908.jpg	1222	694	-0.384927	0.100217	0.00148327	65	52	34
img-2020-02-17-20-58-19-908.jpg	1546	691	-0.439657	0.0201768	0.0014756	32	24	13
img-2020-02-17-20-58-19-908.jpg	1550	728	-0.223507	-0.182356	0.00153146	107	103	100
img-2020-02-17-20-58-19-908.jpg	1551	186	-0.408387	-0.100618	0.000956717	173	171	165
img-2020-02-17-20-58-19-908.jpg	1552	963	-0.25524	-0.206983	0.00209597	103	98	94
img-2020-02-17-20-58-19-908.jpg	1553	483	-0.360109	-0.207408	0.00120715	180	182	177
img-2020-02-17-20-58-19-908.jpg	1554	1072	-0.210478	-0.168383	0.00256551	89	84	80
img-2020-02-17-20-58-19-908.jpg	1555	37	-0.323536	-0.259765	0.000884579	86	77	60
img-2020-02-17-20-58-19-908.jpg	1556	885	-0.341603	0.316557	0.00188181	193	193	193
img-2020-02-17-20-58-19-908.jpg	1557	1074	-0.424907	0.0719955	0.00256959	84	71	40
img-2020-02-17-20-58-19-908.jpg	1558	1251	-0.401744	-0.1154	0.00393546	195	195	193
img-2020-02-17-20-58-19-908.jpg	1563	1005	-0.420454	0.088263	0.00226811	79	63	37
img-2020-02-17-20-58-19-908.jpg	1647	645	-0.210054	-0.176337	0.00141764	129	131	128
img-2020-02-17-20-58-19-908.jpg	1648	641	-0.32204	0.0191058	0.00141469	76	60	34
img-2020-02-17-20-58-19-908.jpg	1649	972	-0.355728	0.0939238	0.00212967	180	181	180
img-2020-02-17-20-58-19-908.jpg	1650	559	-0.379402	-0.0894831	0.00129676	17	13	10
img-2020-02-17-20-58-19-908.jpg	1651	798	-0.402789	0.0823569	0.00163583	20	15	12
img-2020-02-17-20-58-19-908.jpg	1652	709	-0.26014	-0.10897	0.00150254	90	74	48
img-2020-02-17-20-58-18-619.jpg	0	901	-0.336025	-0.042527	0.0014187	59	54	50
img-2020-02-17-20-58-18-619.jpg	1	1246	-0.442366	0.059855	0.00217876	141	126	83
img-2020-02-17-20-58-18-619.jpg	2	1689	-0.266213	0.0427167	0.0418828	57	50	40
img-2020-02-17-20-58-18-619.jpg	3	1247	-0.449231	0.0465072	0.00217959	93	77	51
img-2020-02-17-20-58-18-619.jpg	4	1495	-0.415863	0.104454	0.00340943	67	57	28
img-2020-02-17-20-58-18-619.jpg	5	1611	-0.346728	-0.259309	0.00509426	64	56	37
img-2020-02-17-20-58-18-619.jpg	6	1255	-0.439018	-0.0196748	0.00221361	92	72	46
img-2020-02-17-20-58-18-619.jpg	7	335	-0.410853	0.0471596	0.000983357	10	10	9
img-2020-02-17-20-58-18-619.jpg	8	1437	-0.369295	0.0219847	0.00294304	26	25	22
img-2020-02-17-20-58-18-619.jpg	9	1374	-0.453386	0.0473378	0.00260502	192	194	188
img-2020-02-17-20-58-18-619.jpg	10	1519	-0.419551	-0.022543	0.00377275	10	9	7
img-2020-02-17-20-58-18-619.jpg	11	1423	-0.386158	-0.203449	0.00283519	81	65	34
img-2020-02-17-20-58-18-619.jpg	12	879	-0.412408	-0.081578	0.00138843	96	78	45
img-2020-02-17-20-58-18-619.jpg	13	1393	-0.408604	-0.104013	0.00267793	85	69	44
img-2020-02-17-20-58-18-619.jpg	14	1644	-0.371707	-0.104326	0.00598045	8	6	7
img-2020-02-17-20-58-18-619.jpg	15	1430	-0.405696	-0.0884939	0.00288984	80	66	37
img-2020-02-17-20-58-18-619.jpg	16	1687	-0.387109	-0.0916055	0.0377773	8	6	4
img-2020-02-17-20-58-18-619.jpg	17	1124	-0.436116	0.0310858	0.00179719	24	20	17
img-2020-02-17-20-58-18-619.jpg	18	1327	-0.449102	0.00225231	0.00244882	84	69	40
img-2020-02-17-20-58-18-619.jpg	19	1460	-0.409545	-0.0973801	0.00312704	82	68	41
img-2020-02-17-20-58-18-619.jpg	20	566	-0.404911	0.0255006	0.00111313	7	6	3
img-2020-02-17-20-58-18-619.jpg	21	1316	-0.44592	0.0613828	0.00242485	91	75	53
img-2020-02-17-20-58-18-619.jpg	22	1236	-0.443448	0.0203295	0.00215458	37	25	9
img-2020-02-17-20-58-18-619.jpg	23	1005	-0.436659	0.0267627	0.00153751	14	13	11
img-2020-02-17-20-58-18-619.jpg	24	1583	-0.39405	-0.104735	0.00475489	20	16	12
img-2020-02-17-20-58-18-619.jpg	25	1161	-0.378503	-0.11451	0.00189106	14	10	9
img-2020-02-17-20-58-18-619.jpg	26	1691	-0.334249	-0.184784	0.0504697	7	5	6
img-2020-02-17-20-58-18-619.jpg	27	1085	-0.39944	-0.15137	0.00167694	178	181	171
img-2020-02-17-20-58-18-619.jpg	28	857	-0.433085	0.05609	0.00136456	33	29	23
img-2020-02-17-20-58-18-619.jpg	29	1303	-0.399989	-0.111592	0.0023811	87	73	45
img-2020-02-17-20-58-18-619.jpg	30	1106	-0.446041	0.0462046	0.00173944	146	127	71
img-2020-02-17-20-58-18-619.jpg	31	1319	-0.405581	-0.111952	0.0024269	78	64	38
img-2020-02-17-20-58-18-619.jpg	32	1362	-0.430691	-0.0563033	0.00257476	193	195	193
img-2020-02-17-20-58-18-619.jpg	33	1308	-0.339668	-0.0428736	0.0024039	63	62	57
img-2020-02-17-20-58-18-619.jpg	34	862	-0.36359	-0.26887	0.00137308	80	68	48
img-2020-02-17-20-58-18-619.jpg	35	1159	-0.450791	0.0400175	0.00187973	87	70	46
img-2020-02-17-20-58-18-619.jpg	36	1684	-0.338159	0.0783161	0.0249622	67	62	56
img-2020-02-17-20-58-18-619.jpg	37	1315	-0.32522	-0.0875132	0.00242169	12	10	11
img-2020-02-17-20-58-18-619.jpg	38	1636	-0.294754	0.0837303	0.00575254	74	65	54
img-2020-02-17-20-58-18-619.jpg	39	1349	-0.403976	-0.0955409	0.00250703	76	61	33
img-2020-02-17-20-58-18-619.jpg	40	1407	-0.417535	-0.040626	0.00278222	21	16	12
img-2020-02-17-20-58-18-619.jpg	41	237	-0.433305	0.00229961	0.000945954	15	12	12
img-2020-02-17-20-58-18-619.jpg	42	905	-0.340214	-0.0276456	0.0014196	74	69	65
img-2020-02-17-20-58-18-619.jpg	43	1443	-0.386182	-0.161883	0.00298294	84	70	39
img-2020-02-17-20-58-18-619.jpg	44	1439	-0.337823	-0.0608564	0.002945	19	15	16
img-2020-02-17-20-58-18-619.jpg	45	1293	-0.398795	-0.117828	0.00233316	92	76	48
img-2020-02-17-20-58-18-619.jpg	46	1527	-0.410681	-0.111875	0.0038557	192	193	188
img-2020-02-17-20-58-18-619.jpg	47	759	-0.44961	0.00742444	0.00125605	91	75	49
img-2020-02-17-20-58-18-619.jpg	48	1475	-0.356312	-0.260621	0.00321217	73	62	44
img-2020-02-17-20-58-18-619.jpg	49	1429	-0.340441	-0.0551609	0.00288547	10	8	9
img-2020-02-17-20-58-18-619.jpg	50	969	-0.43311	0.0525555	0.00148493	27	22	18
img-2020-02-17-20-58-18-619.jpg	51	231	-0.270591	-0.200481	0.000945034	88	81	71
img-2020-02-17-20-58-18-619.jpg	52	1692	-0.391343	0.0454189	0.0523213	9	7	8
img-2020-02-17-20-58-18-619.jpg	53	1674	-0.193099	-0.0706173	0.00920478	46	44	36
img-2020-02-17-20-58-18-619.jpg	54	1650	-0.381216	-0.130561	0.00607758	9	8	6
img-2020-02-17-20-58-18-619.jpg	55	1045	-0.44792	0.0284144	0.00158651	128	109	62
img-2020-02-17-20-58-18-619.jpg	56	1391	-0.442102	0.0461918	0.00267361	55	42	13
img-2020-02-17-20-58-18-619.jpg	57	1553	-0.372123	0.104119	0.00418002	83	68	37
img-2020-02-17-20-58-18-619.jpg	58	1571	-0.371232	-0.177681	0.00452215	8	7	5
img-2020-02-17-20-58-18-619.jpg	59	1302	-0.439993	0.0646292	0.00237923	128	110	64
img-2020-02-17-20-58-18-619.jpg	60	1613	-0.358129	-0.253989	0.00513287	58	51	33
img-2020-02-17-20-58-18-619.jpg	61	858	-0.311188	0.100674	0.00136544	151	153	152
img-2020-02-17-20-58-18-619.jpg	62	1166	-0.343696	-0.0452563	0.00189385	26	25	21
img-2020-02-17-20-58-18-619.jpg	63	1580	-0.156657	0.0613558	0.00466899	175	175	177
img-2020-02-17-20-58-18-619.jpg	64	1686	-0.263376	-0.164656	0.0349725	78	69	54
img-2020-02-17-20-58-18-619.jpg	65	1401	-0.44781	0.0539207	0.00271816	75	63	37
img-2020-02-17-20-58-18-619.jpg	66	554	-0.455565	0.0171138	0.00110432	194	196	195
img-2020-02-17-20-58-18-619.jpg	67	995	-0.443817	0.0170957	0.00151792	41	29	14
img-2020-02-17-20-58-18-619.jpg	68	584	-0.400266	0.132046	0.00112615	193	195	193
img-2020-02-17-20-58-18-619.jpg	69	1311	-0.388523	-0.0720777	0.00241369	8	7	5
img-2020-02-17-20-58-18-619.jpg	70	1277	-0.342152	-0.0497514	0.00227516	24	20	19
img-2020-02-17-20-58-18-619.jpg	71	830	-0.437452	0.013132	0.00133104	13	12	8
img-2020-02-17-20-58-18-619.jpg	72	1339	-0.438839	-0.0251641	0.00248826	87	72	39
img-2020-02-17-20-58-18-619.jpg	73	1305	-0.44435	0.0670792	0.0023974	82	66	41
img-2020-02-17-20-58-18-619.jpg	90	1511	-0.239775	0.0141476	0.00368907	47	43	40
img-2020-02-17-20-58-18-619.jpg	94	1663	-0.410193	-0.1046	0.0074224	148	145	126
img-2020-02-17-20-58-18-619.jpg	122	1412	-0.419545	-0.070594	0.00279321	90	79	49
img-2020-02-17-20-58-18-619.jpg	140	1483	-0.392233	-0.114732	0.00325956	13	11	7
img-2020-02-17-20-58-18-619.jpg	156	1496	-0.421246	-0.0637934	0.00342004	89	75	46
img-2020-02-17-20-58-18-619.jpg	157	216	-0.449876	0.0420884	0.000938045	95	79	51
img-2020-02-17-20-58-18-619.jpg	158	1425	-0.381012	-0.151696	0.00287017	19	14	8
img-2020-02-17-20-58-18-619.jpg	159	1520	-0.308275	-0.0042139	0.00380954	62	55	36
img-2020-02-17-20-58-18-619.jpg	160	1188	-0.400625	-0.106862	0.00197825	84	70	41
img-2020-02-17-20-58-18-619.jpg	161	758	-0.29214	-0.0252789	0.00125509	64	57	48
img-2020-02-17-20-58-18-619.jpg	162	1217	-0.409661	0.119103	0.00208882	82	68	42
img-2020-02-17-20-58-18-619.jpg	163	1685	-0.254841	-0.23819	0.0315641	181	181	181
img-2020-02-17-20-58-18-619.jpg	164	1526	-0.277778	-0.209335	0.00384779	94	90	81
img-2020-02-17-20-58-18-619.jpg	165	1262	-0.444487	0.00321573	0.00222683	98	83	45
img-2020-02-17-20-58-18-619.jpg	166	1116	-0.39422	-0.0535801	0.00178209	9	8	8
img-2020-02-17-20-58-18-619.jpg	167	559	-0.390581	-0.049288	0.00110668	18	14	11
img-2020-02-17-20-58-18-619.jpg	168	1353	-0.385125	-0.171148	0.0025221	92	78	43
img-2020-02-17-20-58-18-619.jpg	169	1502	-0.308722	0.0860238	0.00357923	72	63	53
img-2020-02-17-20-58-18-619.jpg	170	44	-0.290738	-0.200864	0.000877887	114	98	65
img-2020-02-17-20-58-18-619.jpg	182	1562	-0.369895	0.0291567	0.00434397	38	37	33
img-2020-02-17-20-58-18-619.jpg	184	1609	-0.400293	-0.158065	0.00502482	194	194	194
img-2020-02-17-20-58-18-619.jpg	185	1289	-0.445676	-0.00802779	0.00232294	85	68	40
img-2020-02-17-20-58-18-619.jpg	186	1258	-0.4315	-0.0255909	0.00221692	84	69	35
img-2020-02-17-20-58-18-619.jpg	188	1574	-0.29223	0.0925242	0.00459226	134	132	133
img-2020-02-17-20-58-18-619.jpg	192	1356	-0.419676	-0.0535818	0.00253441	86	72	46
img-2020-02-17-20-58-18-619.jpg	193	1648	-0.26613	0.0100574	0.00606637	60	53	43
img-2020-02-17-20-58-18-619.jpg	195	1481	-0.30116	0.00601143	0.00324857	68	61	51
img-2020-02-17-20-58-18-619.jpg	197	1344	-0.389354	-0.150214	0.00249673	82	68	41
